2016	169	09	36	SC	E_SW	0	0	0	
2016	169	19	40	BS	I	0	0	0	
2016	169	20	24	BS	O	0	0	0	
2016	174	06	57	BS	I	0	0	0	
2016	174	19	12	BS	O	0	0	0	
2016	176	09	36	BS	I	0	0	0	
2016	176	12	00	BS	O	0	0	0	
2016	176	16	48	BS	I	0	0	0	
2016	177	10	48	BS	O	0	0	0	
2016	177	19	12	BS	I	0	0	0	
2016	178	12	28	MP	I	0	0	0	
2016	188	09	36	MP	O	0	0	0	
2016	191	05	16	BS	O	0	0	0	
2016	191	07	12	BS	I	0	0	0	
2016	191	13	12	BS	O	0	0	0	
2016	191	15	36	BS	I	0	0	0	
2016	194	06	00	BS	O	0	0	0	
2016	199	03	07	BS	I	0	0	0	
2016	199	10	33	BS	O	0	0	0	
2016	199	21	36	BS	I	0	0	0	
2016	201	02	52	BS	O	0	0	0	
2016	201	07	13	BS	I	0	0	0	
2016	202	16	06	MP	I	0	0	0	
2016	215	07	12	MP	O	0	0	0	
2016	215	22	04	MP	I	0	0	0	
2016	216	02	24	MP	O	0	0	0	
2016	217	05	16	MP	I	0	0	0	
2016	217	13	55	MP	O	0	0	0	
2016	217	15	36	MP	I	0	0	0	
2016	217	17	16	MP	O	0	0	0	
2016	218	10	48	MP	I	0	0	0	
2016	242	11	15	MP	O	0	0	0	
2016	242	23	53	MP	I	0	0	0	
